metroplex21nDr1nDe1,4.418546,2.953418,1.545303,4.498721,9997,9867,26071,26071
grid0nDr0nDe3,6.408521,4.571582,8.238948,12.810530,26076,25284,68477,68477
metroplex22nDr1nDe0,2.578947,1.852254,0.151114,2.003368,5596,5568,11963,11963
metroplex22nDr1nDe1,4.406015,0.908566,1.150507,2.059073,4000,3960,10111,10111
airport14nDr1nDe0,1.263158,1.264800,0.465795,1.730595,16098,16055,39046,39046
grid14nDr1nDe1,2.967419,4.648375,1.743110,6.391485,22246,22061,49051,49051
airport17nDr0nDe1,1.200501,0.247586,0.109558,0.357144,3522,3504,8293,8293
metroplex22nDr0nDe1,4.102757,3.957284,1.446697,5.403981,11346,11228,30310,30310
airport14nDr1nDe1,1.348371,1.549348,0.702191,2.251539,16728,16639,43485,43485
grid14nDr0nDe1,1.478697,5.266740,2.958262,8.225002,23710,23501,51806,51806
airport17nDr0nDe2,1.476190,0.392346,0.266777,0.659123,7850,7636,20014,20014
airport16nDr0nDe2,1.972428,0.647565,0.545803,1.193368,10856,10611,28488,28488
airport16nDr0nDe3,1.909774,0.664815,0.419283,1.084098,11788,11234,30943,30943
metroplex20nDr0nDe3,10.005013,2.646943,6.980612,9.627555,14263,13571,41518,41518
grid17nDr0nDe2,6.481203,1.705840,1.241173,2.947013,9858,9599,24637,24637
airport15nDr0nDe2,1.476190,1.376693,1.180641,2.557334,16352,16063,43472,43472
airport16nDr1nDe1,10.192982,0.635230,0.681103,1.316333,7036,6984,17322,17322
airport15nDr1nDe1,2.596491,1.099643,0.768381,1.868024,13871,13793,35908,35908
airport16nDr1nDe0,1.000000,1.150288,0.387985,1.538273,11052,11008,25394,25394
grid17nDr1nDe0,2.421053,1.693109,0.183274,1.876383,7714,7684,13742,13742
airport15nDr1nDe0,0.052632,1.438247,0.518085,1.956332,14078,14026,33301,33301
airport14nDr0nDe1,1.761905,1.637554,1.705724,3.343278,18388,18266,47376,47376
metroplex23nDr0nDe2,11.172932,0.878261,2.010322,2.888583,4726,4509,12274,12274
metroplex21nDr0nDe1,1.624060,6.249951,2.583553,8.833504,18722,18504,49929,49929
airport17nDr1nDe0,1.052632,0.177029,0.064418,0.241447,2052,2052,4099,4099
airport15nDr0nDe1,0.476190,1.325753,1.782647,3.108400,15345,15240,39236,39236
airport17nDr0nDe3,3.822055,0.254871,0.312751,0.567622,5961,5489,13132,13132
airport13nDr0nDe3,3.000000,1.458165,2.713873,4.172038,17676,17045,47993,47993
airport16nDr0nDe1,0.285714,1.281213,0.921021,2.202234,12938,12829,32377,32377
grid17nDr0nDe1,3.042607,2.878188,0.852470,3.730658,12110,12013,27082,27082
airport18nDr0nDe1,1.548872,0.239477,0.110182,0.349659,3491,3473,8250,8250
grid17nDr0nDe3,7.912281,1.456456,2.429662,3.886118,10841,10262,27973,27973
airport18nDr1nDe0,1.157895,0.050882,0.018560,0.069442,992,991,1851,1851
metroplex1nDr0nDe3,15.270677,1.160644,12.729894,13.890538,11383,10755,33061,33061
metroplex21nDr1nDe0,1.526316,6.755164,1.516400,8.271564,15250,15130,35024,35024
airport14nDr0nDe3,2.904762,1.357871,3.082186,4.440057,21020,20393,57486,57486
airport19nDr1nDe0,1.421053,0.138814,0.049544,0.188358,1818,1818,3686,3686
airport18nDr0nDe3,5.583960,0.485043,0.425771,0.910814,8408,7901,20887,20887
airport15nDr0nDe3,1.761905,1.292575,2.587199,3.879774,17986,17380,48657,48657
metroplex22nDr0nDe2,4.621554,3.024777,4.600973,7.625750,11830,11504,34190,34190
airport19nDr0nDe1,1.032581,0.410646,0.252964,0.663610,6744,6699,16711,16711
airport17nDr1nDe1,1.253133,0.954628,0.644852,1.599480,10268,10197,25820,25820
airport19nDr0nDe3,1.646617,0.228364,0.216036,0.444400,6126,5656,13617,13617
grid15nDr1nDe0,1.842105,6.980156,1.155237,8.135393,23750,23628,44847,44847
airport1nDr0nDe1,0.979950,0.183947,0.125481,0.309428,4263,4236,10285,10285
airport19nDr1nDe1,1.032581,0.387559,0.292361,0.679920,5948,5914,14690,14690
airport1nDr1nDe0,1.052632,0.031289,0.019028,0.050317,828,828,1520,1520
airport18nDr1nDe1,6.175439,0.778418,0.545845,1.324263,8177,8118,20408,20408
grid16nDr1nDe0,2.736842,5.798248,0.491271,6.289519,20748,20654,39021,39021
airport18nDr0nDe2,1.634085,1.406319,0.558752,1.965071,14230,13958,37974,37974
grid16nDr1nDe1,2.481203,3.546326,2.553694,6.100020,15139,15006,33415,33415
airport19nDr0nDe2,2.120301,1.182707,0.587372,1.770079,13632,13374,36377,36377
airport20nDr0nDe1,3.378446,0.340704,0.184959,0.525663,4373,4344,10419,10419
airport20nDr1nDe0,0.736842,0.267446,0.083615,0.351061,2862,2862,5867,5867
airport20nDr0nDe2,3.568922,0.314573,0.280787,0.595360,5340,5151,12860,12860
airport1nDr1nDe1,0.726817,0.585180,0.342136,0.927316,7253,7202,17936,17936
metroplex10nDr0nDe3,18.967419,4.001754,35.230588,39.232342,24420,23563,75729,75729
airport1nDr0nDe2,1.476190,0.807684,0.411790,1.219474,10448,10213,27306,27306
grid16nDr0nDe1,2.145363,6.065479,3.214011,9.279490,25446,25239,55528,55528
grid15nDr0nDe1,4.360902,6.721976,4.196972,10.918948,27330,27098,59716,59716
airport1nDr0nDe3,2.278195,1.189312,0.679264,1.868576,14900,14322,40492,40492
airport22nDr0nDe2,1.581454,0.199963,0.132764,0.332727,5274,5090,12793,12793
airport20nDr1nDe1,0.979950,0.942231,0.432628,1.374859,9651,9577,24184,24184
airport22nDr1nDe0,0.789474,0.120845,0.037861,0.158706,1514,1513,2961,2961
grid17nDr1nDe1,9.185464,1.827970,0.864200,2.692170,8748,8678,19655,19655
airport22nDr0nDe1,1.270677,0.379941,0.236147,0.616088,6490,6454,16224,16224
grid18nDr1nDe0,2.000000,1.454460,0.165410,1.619870,6582,6562,11715,11715
airport23nDr0nDe2,1.466165,0.213071,0.141021,0.354092,5794,5608,14164,14164
airport22nDr1nDe1,1.295739,0.310613,0.161019,0.471632,4126,4102,9912,9912
grid15nDr1nDe1,3.779449,6.865142,3.768766,10.633908,25584,25384,56276,56276
airport22nDr0nDe3,1.593985,0.440916,0.447514,0.888430,9825,9311,24942,24942
airport21nDr0nDe1,0.476190,1.546877,0.700662,2.247539,15561,15456,39730,39730
airport21nDr1nDe1,4.132832,0.894516,0.668474,1.562990,12392,12322,31835,31835
grid16nDr0nDe2,4.709273,6.775918,4.401129,11.177047,27404,26960,66061,66061
airport20nDr0nDe3,2.285714,1.216373,1.680613,2.896986,17099,16481,46306,46306
airport21nDr1nDe0,0.210526,1.468037,0.811941,2.279978,14240,14184,33483,33483
airport23nDr1nDe0,0.526316,0.634720,0.249065,0.883785,8610,8576,19841,19841
airport23nDr0nDe1,1.476190,0.774147,0.632096,1.406243,11461,11384,28994,28994
airport21nDr0nDe2,1.238095,1.538410,1.440213,2.978623,16966,16679,45358,45358
metroplex23nDr1nDe0,2.315789,5.041732,0.558853,5.600585,11568,11480,26245,26245
airport23nDr0nDe3,0.962406,1.117568,0.623681,1.741249,14781,14195,39393,39393
airport23nDr1nDe1,0.884712,0.799805,0.690842,1.490647,9966,9899,25135,25135
airport24nDr1nDe1,0.832080,0.899834,0.559082,1.458916,13044,12964,33408,33408
airport21nDr0nDe3,1.428571,1.447512,2.276218,3.723730,18108,17500,49267,49267
airport24nDr1nDe0,1.157895,1.433257,0.391879,1.825136,13394,13344,31609,31609
airport24nDr0nDe1,0.571429,1.411101,1.006574,2.417675,14453,14344,36597,36597
airport24nDr0nDe2,1.047619,1.202886,1.192016,2.394902,15940,15654,42318,42318
airport25nDr0nDe1,17.419679,1.447375,0.756513,2.203888,13277,13178,33418,33418
airport24nDr0nDe3,1.619048,1.382248,1.185261,2.567509,17569,16962,47525,47525
airport26nDr0nDe3,2.568922,0.255132,0.222524,0.477656,6225,5752,13942,13942
metroplex23nDr1nDe1,6.453634,5.174298,2.173439,7.347737,14224,14056,38069,38069
airport25nDr1nDe0,1.315789,1.498212,0.377853,1.876065,11830,11780,27065,27065
airport26nDr0nDe2,1.380952,0.861930,0.355748,1.217678,10800,10565,28407,28407
airport25nDr0nDe3,1.015038,1.281673,0.895527,2.177200,15766,15167,42870,42870
airport25nDr1nDe1,1.543860,1.539292,0.724086,2.263378,13107,13014,33284,33284
airport26nDr1nDe1,1.147870,0.483140,0.206992,0.690132,6397,6358,15850,15850
airport27nDr0nDe1,1.075188,0.377625,0.152563,0.530188,4632,4604,11284,11284
airport27nDr1nDe0,1.052632,0.061170,0.027446,0.088616,820,820,1508,1508
metroplex22nDr0nDe3,12.812030,2.120822,10.730984,12.851806,11241,10588,32331,32331
airport26nDr1nDe0,0.842105,0.952121,0.244365,1.196486,9322,9294,21420,21420
grid18nDr0nDe2,8.190476,3.613260,2.908803,6.522063,19948,19573,49134,49134
airport27nDr1nDe1,1.042607,0.235865,0.106389,0.342254,3673,3654,8707,8707
