instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport14nDr0nDe3,30,2.904762,19.277079,1.842010,4,1
airport11nDr0nDe3,30,1.699248,2.127986,0.211211,4,1
airport31nDr0nDe1,30,1.107769,3.991647,0.423065,4,1
airport28nDr0nDe3,30,3.501253,5.913907,0.575095,4,1
grid31nDr0nDe1,30,3.942356,0.819351,0.154976,4,1
grid10nDr0nDe2,30,5.453634,16.248670,5.814492,4,2
grid26nDr0nDe2,30,3.591479,9.773764,6.291803,4,3
metroplex11nDr0nDe1,30,113.949796,27.659560,16.303289,9,6
metroplex2nDr0nDe3,30,12.230576,19.178448,15.977632,6,4
grid33nDr0nDe3,30,15.250627,4.646036,1.737704,4,2
grid19nDr0nDe1,30,5.674185,15.901911,0.768177,6,1
airport16nDr0nDe3,30,1.909774,3.213746,0.386507,4,1
grid11nDr0nDe3,30,5.964912,2.378460,0.997300,4,2
metroplex28nDr0nDe1,30,4.829574,25.263327,13.588838,8,5
metroplex36nDr0nDe1,30,3.022556,6.646721,4.443816,6,4
metroplex15nDr0nDe1,30,8.754386,28.502575,28.419619,4,4
airport2nDr0nDe3,30,1.107769,0.580610,0.101256,4,1
metroplex16nDr0nDe1,30,13.496241,28.839318,28.765124,5,5
airport21nDr0nDe1,30,0.476190,11.532918,0.987973,4,1
grid31nDr0nDe3,30,7.100251,13.079881,0.712332,7,1
metroplex36nDr0nDe2,30,5.949875,7.830476,3.776354,6,3
grid27nDr0nDe3,30,12.741855,22.907407,0.827498,10,1
airport11nDr0nDe2,30,1.032581,6.708152,0.581840,4,1
grid2nDr0nDe2,30,17.438596,17.296327,0.706109,8,1
airport25nDr0nDe3,30,1.015038,7.652672,0.839346,4,1
grid19nDr0nDe2,30,9.250627,20.814657,0.855288,6,1
metroplex36nDr0nDe3,30,7.864662,7.743940,3.181709,5,2
grid1nDr0nDe2,30,8.333333,9.348974,3.518222,4,2
airport33nDr0nDe2,30,1.889724,6.675909,0.421487,4,1
airport15nDr0nDe2,30,1.476190,11.939736,1.052208,4,1
airport28nDr0nDe2,30,1.909774,9.404549,0.582125,4,1
airport36nDr0nDe3,30,2.172932,0.855618,0.125338,4,1
airport39nDr0nDe3,30,1.739348,1.671595,0.139709,4,1
metroplex29nDr0nDe3,30,11.443609,26.010016,0.882688,10,1
airport25nDr0nDe1,30,17.419679,8.528967,8.512576,4,4
airport36nDr0nDe2,30,1.508772,3.502709,0.280145,4,1
airport36nDr0nDe1,30,3.939850,5.543426,0.422589,4,1
metroplex24nDr0nDe3,30,11.832080,34.091010,18.129311,4,2
airport29nDr0nDe3,30,1.699248,0.941350,0.098386,4,1
grid0nDr0nDe2,30,2.982456,10.521256,1.168268,4,1
metroplex40nDr0nDe1,30,6.736842,3.150797,1.511165,4,2
airport21nDr0nDe3,30,1.428571,13.140498,1.137504,4,1
metroplex33nDr0nDe1,30,1.997494,18.572689,1.225464,6,1
grid2nDr0nDe3,30,10.355890,6.498716,0.486194,4,1
metroplex14nDr0nDe1,30,1.631579,35.718275,2.828768,6,1
airport39nDr0nDe1,30,2.035088,5.997561,0.335616,4,1
grid36nDr0nDe1,30,5.639098,1.620844,0.687748,4,2
airport25nDr0nDe2,30,6.780581,13.842402,5.941225,4,2
airport40nDr0nDe1,30,1.370927,1.059610,0.133017,4,1
airport11nDr0nDe1,30,1.295739,8.774848,0.670480,4,1
metroplex40nDr0nDe3,30,7.365915,0.882256,0.205681,4,1
airport15nDr0nDe3,30,1.761905,14.399964,1.294886,4,1
metroplex3nDr0nDe2,30,6.674185,6.633377,3.198345,4,2
grid18nDr0nDe3,30,9.007519,21.331945,1.125423,5,1
metroplex18nDr0nDe2,30,16.182957,37.816074,24.023180,5,3
metroplex38nDr0nDe3,30,14.669173,9.625707,4.352072,4,2
airport28nDr0nDe1,30,8.949875,9.936922,0.732179,4,1
grid39nDr0nDe1,30,4.060150,3.120721,0.399993,4,1
grid1nDr0nDe1,30,9.245614,33.940571,0.768597,10,1
metroplex35nDr0nDe1,30,2.659148,18.172325,9.674020,4,2
grid36nDr0nDe2,30,7.355890,5.575791,0.414320,4,1
grid36nDr0nDe3,30,6.994987,6.714493,5.063114,4,3
airport40nDr0nDe3,30,1.631579,2.456407,0.274159,4,1
airport16nDr0nDe1,30,0.285714,10.369935,0.941763,4,1
metroplex24nDr0nDe1,30,1.822055,39.667987,15.450442,5,2
airport33nDr0nDe1,30,1.443609,4.151897,0.349574,4,1
airport38nDr0nDe3,30,1.646617,1.518602,0.240863,4,1
grid33nDr0nDe2,30,5.654135,8.186664,3.870336,4,2
metroplex40nDr0nDe2,30,16.458647,5.109078,3.602171,4,3
metroplex42nDr0nDe1,30,14.057644,1.472793,0.662630,7,4
grid33nDr0nDe1,30,3.255639,1.192711,0.209523,4,1
airport15nDr0nDe1,30,0.476190,12.442525,0.937195,4,1
grid38nDr0nDe3,30,5.624060,1.510647,0.236517,4,1
grid40nDr0nDe1,30,10.310777,5.211780,0.344956,7,1
metroplex3nDr0nDe3,30,279.218045,10.537244,5.361618,5,3
metroplex42nDr0nDe3,30,10.914787,2.173974,1.244999,5,3
airport41nDr0nDe1,30,0.619048,4.275797,0.623604,4,1
metroplex39nDr0nDe2,30,9.629073,13.449738,1.447955,5,1
metroplex43nDr0nDe3,30,6.208020,0.647626,0.143491,4,1
grid39nDr0nDe3,30,8.243108,10.071847,0.531312,5,1
airport42nDr0nDe3,30,1.804511,0.657803,0.123930,4,1
airport42nDr0nDe1,30,0.937343,1.785886,0.234462,4,1
metroplex3nDr0nDe1,30,106.558897,13.215438,7.403792,7,5
airport40nDr0nDe2,30,1.791980,2.921016,0.277513,4,1
metroplex24nDr0nDe2,30,7.902256,43.762548,14.226096,5,2
metroplex44nDr0nDe1,30,9.170426,2.121671,1.221910,5,3
metroplex43nDr0nDe2,30,11.571429,2.880589,1.445094,4,2
airport3nDr0nDe2,30,2.092732,6.616015,0.614399,4,1
metroplex42nDr0nDe2,30,5.513784,5.077145,2.054145,4,2
airport44nDr0nDe1,30,1.443609,0.644593,0.114405,4,1
grid26nDr0nDe1,30,3.556391,27.060422,0.470778,8,1
airport3nDr0nDe1,30,1.508772,1.236983,0.153872,4,1
airport24nDr0nDe3,30,1.619048,10.941878,1.177351,4,1
grid3nDr0nDe1,30,4.593985,0.735501,0.135856,4,1
metroplex21nDr0nDe2,30,16.508772,45.993689,26.963387,4,2
grid42nDr0nDe1,30,5.002506,3.533738,0.372774,4,1
airport42nDr0nDe2,30,1.774436,1.762268,0.221826,4,1
grid21nDr0nDe3,30,7.516291,11.773194,7.920479,4,3
airport43nDr0nDe3,30,2.330827,4.807142,0.397661,4,1
airport18nDr0nDe2,30,1.634085,9.377867,0.589400,4,1
grid11nDr0nDe1,30,2.832080,11.932473,0.430857,8,1
grid3nDr0nDe2,30,5.147870,3.889798,0.572497,4,1
grid28nDr0nDe2,30,4.588972,16.821453,11.308196,4,3
grid40nDr0nDe2,30,9.854637,5.434547,0.678130,5,1
airport43nDr0nDe2,30,2.235589,5.399423,0.289360,4,1
metroplex38nDr0nDe1,30,34.205514,22.471546,18.554269,6,5
metroplex44nDr0nDe2,30,3.090226,7.396698,3.097226,5,2
metroplex44nDr0nDe3,30,22.097744,5.056351,3.154902,5,3
grid44nDr0nDe1,30,2.245614,5.556447,0.313209,6,1
