instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport7,2.202565,1.417512,3.155713,4.573225,15946,15360,49473,49473,1
airport9,+Inf,0.926753,0.394925,1.321678,18165,17139,54927,54927,0
airport87,+Inf,0.612317,0.125115,0.737432,9189,9169,28910,28910,1
airport73,1.929547,1.214661,0.888580,2.103241,11158,11081,34146,34146,2
airport78,+Inf,0.387342,0.109185,0.496527,9159,8946,27417,27417,2
airport83,1.401896,1.129428,3.290285,4.419713,17257,16204,50882,50882,1
airport88,+Inf,1.203083,1.059081,2.262164,16845,15790,50054,50054,1
airport70,+Inf,0.971605,0.937533,1.909138,24478,21246,63538,63538,2
airport80,+Inf,0.954208,0.309282,1.263490,14255,13228,40476,40476,2
airport7,+Inf,1.291012,0.634164,1.925176,15974,15388,49513,49513,2
airport81,1.157895,0.717621,0.414946,1.132567,7817,7783,22542,22542,2
airport76,8.222796,1.138094,1.829270,2.967364,13609,13350,42057,42057,2
airport82,+Inf,0.872213,0.136841,1.009054,12673,12424,39192,39192,2
airport84,+Inf,1.107548,0.081426,1.188974,11052,10986,34183,34183,2
airport91,+Inf,0.815850,0.067000,0.882850,7827,7803,23021,23021,1
airport79,0.421053,1.588111,1.135963,2.724074,15223,15171,46938,46938,2
airport92,+Inf,0.898453,0.198789,1.097242,10027,9800,30002,30002,1
airport8,3.045113,1.181607,0.507395,1.689002,9849,9813,28728,28728,1
airport85,+Inf,1.657259,0.223199,1.880458,18519,17904,57846,57846,2
airport86,+Inf,1.216053,0.472188,1.688241,13163,12898,40965,40965,2
airport97,+Inf,0.280686,0.070446,0.351132,6991,6950,21123,21123,1
airport83,1.296689,1.447616,2.748545,4.196161,17287,16234,50927,50927,2
airport93,+Inf,0.819208,0.198723,1.017931,13583,13319,42012,42012,1
airport90,0.578947,1.701926,0.805512,2.507438,12525,12471,36499,36499,1
airport95,1.526316,0.961078,1.644963,2.606041,12189,11628,35948,35948,1
airport96,+Inf,0.664224,0.423068,1.087292,12187,11191,33013,33013,1
airport87,+Inf,0.714207,0.072633,0.786840,9223,9203,28961,28961,2
airport99,+Inf,0.770387,0.112810,0.883197,10883,10651,33358,33358,1
airport94,0.263158,1.070578,1.230477,2.301055,14658,14553,45223,45223,1
airport98,+Inf,1.229721,0.114258,1.343979,14859,14584,46571,46571,1
airport91,+Inf,0.739993,0.100172,0.840165,7861,7837,23072,23072,2
airport8,3.097744,0.650151,0.604247,1.254398,9885,9849,28782,28782,2
