instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport20,+Inf,1.449372,2.565427,4.014799,10057,9823,37068,37068,3
airport18,+Inf,1.701967,0.359128,2.061095,9671,9609,35565,35565,2
airport24,+Inf,2.390207,4.623276,7.013483,15713,15447,61466,61466,3
airport19,+Inf,2.332581,2.042314,4.374895,15925,14918,57865,57865,3
airport33,+Inf,2.642630,1.047793,3.690423,14533,14267,55829,55829,2
airport53,+Inf,4.195123,4.068859,8.263982,13479,13429,48957,48957,2
airport11,+Inf,2.675655,1.463979,4.139634,14341,14071,55123,55123,2
airport36,+Inf,1.692292,3.659707,5.351999,14992,14896,57179,57179,2
airport15,0.789474,1.145363,5.741833,6.887196,9729,9519,36515,36515,3
airport20,+Inf,1.436804,1.092933,2.529737,10033,9799,37034,37034,2
airport45,+Inf,1.837937,1.861551,3.699488,10168,10095,37526,37526,2
airport1,2.465161,2.707632,5.107315,7.814947,15537,14953,59043,59043,2
airport0,+Inf,1.824934,1.815835,3.640769,15923,15336,61369,61369,3
airport35,+Inf,4.430812,1.419891,5.850703,16745,16472,65811,65811,2
airport55,+Inf,11.121083,0.552216,11.673299,10979,10933,38827,38827,2
