instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
grid14,1002.265664,4.781487,6.627414,11.408901,22774,22632,85081,85081,0
airport82,3.260652,0.658896,3.477470,4.136366,12514,12444,44152,44152,2
airport92,1003.260652,0.989492,2.591954,3.581446,12550,12484,43991,43991,2
grid1,1000.947368,5.677527,3.668923,9.346450,25820,25684,99480,99480,0
grid16,4003.002506,5.380147,4.108782,9.488929,25092,24954,94422,94422,0
grid15,2.428571,7.782424,5.773796,13.556220,26472,26318,101218,101218,0
grid20,2.020050,3.747025,6.568156,10.315181,24606,24444,93291,93291,0
airport97,1001.105263,0.764621,1.773141,2.537762,12972,12924,48123,48123,2
airport87,1.681704,0.765280,4.736968,5.502248,16874,16802,64384,64384,2
airport99,6001.000000,1.019514,0.831542,1.851056,13092,13034,46773,46773,2
grid23,1001.771930,5.130288,4.141761,9.272049,22256,22134,84422,84422,0
airport95,1.210526,0.698988,1.046097,1.745085,12840,12786,45562,45562,2
airport96,1.105263,0.965619,2.269053,3.234672,12312,12246,43457,43457,2
airport90,1003.260652,1.332845,2.765981,4.098826,12978,12912,45235,45235,2
airport94,1001.157895,1.175610,1.411123,2.586733,14162,14096,50529,50529,2
airport93,1.105263,1.242229,2.357185,3.599414,13860,13782,48667,48667,2
grid12,1003.791980,4.921173,8.265299,13.186472,24608,24442,93809,93809,0
airport98,1.681704,0.934066,2.139341,3.073407,14362,14300,52501,52501,2
grid27,0.842105,5.678886,2.827383,8.506269,24914,24782,95622,95622,0
grid17,1004.037594,4.064006,6.866374,10.930380,27202,27062,105691,105691,0
grid19,3008.478697,3.832468,5.026475,8.858943,24284,24150,92979,92979,0
grid13,2.872180,3.775298,5.158992,8.934290,24902,24740,94826,94826,0
grid0,1001.631579,4.943978,3.817250,8.761228,21734,21594,80583,80583,1
grid25,2003.483709,5.504233,8.139723,13.643956,25236,25092,96511,96511,0
grid11,1.526316,4.946575,3.249725,8.196300,23952,23832,91364,91364,1
grid21,4005.140351,3.592738,3.119870,6.712608,22816,22688,85998,85998,1
grid1,1001.052632,3.902240,2.798456,6.700696,25860,25724,99540,99540,1
grid10,0.263158,5.129703,3.811920,8.941623,25128,24968,95237,95237,1
airport9,3.967419,1.705608,3.523199,5.228807,16734,16646,60688,60688,2
grid14,1002.476190,3.922846,4.138849,8.061695,22798,22656,85117,85117,1
grid18,1002.403509,4.766838,4.806057,9.572895,22798,22666,86325,86325,1
grid26,1008.383459,4.917307,6.165287,11.082594,25468,25352,99542,99542,0
grid12,1003.791980,3.658925,6.630813,10.289738,24614,24448,93818,93818,1
grid20,2.230576,3.822247,5.198190,9.020437,24618,24456,93309,93309,1
grid15,2.270677,6.067443,5.887338,11.954781,26498,26344,101257,101257,1
grid16,4002.897243,4.656127,3.916304,8.572431,25132,24994,94482,94482,1
grid22,3001.250627,5.661479,5.842182,11.503661,25690,25530,95643,95643,0
grid17,1.526316,5.626688,3.249124,8.875812,27242,27102,105751,105751,1
grid28,5.263158,5.694405,5.582907,11.277312,26742,26604,103201,103201,0
grid19,3008.110276,5.220441,5.597813,10.818254,24324,24190,93039,93039,1
grid25,2003.378446,4.003355,6.667083,10.670438,25266,25122,96556,96556,1
grid27,0.578947,3.841194,3.502692,7.343886,24958,24826,95688,95688,1
grid30,1002.631579,5.885144,2.208804,8.093948,23768,23642,90308,90308,0
grid0,1002.052632,4.934884,4.059913,8.994797,21758,21618,80619,80619,2
