instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport97,1001.315789,0.545471,0.473497,1.018968,12928,12880,39707,39707,0
airport94,1001.263158,1.056577,0.760012,1.816589,14114,14048,41661,41661,0
airport60,1.105263,0.818329,1.580443,2.398772,17376,17078,55427,55427,2
airport99,8001.305764,0.762820,0.603430,1.366250,15688,15405,49795,49795,0
airport63,1003.260652,0.996435,0.960383,1.956818,13550,13273,41597,41597,2
airport78,2002.428571,0.753973,1.623207,2.377180,16558,16273,52678,52678,1
airport79,1.681704,0.774403,1.482493,2.256896,16444,16380,50876,50876,1
airport64,1003.260652,0.623803,1.191301,1.815104,14294,14026,44566,44566,2
airport66,1001.526316,0.859426,0.439536,1.298962,12660,12604,36579,36579,2
airport81,1.105263,0.655144,0.983045,1.638189,13552,13279,41630,41630,1
airport96,1.105263,0.781492,1.447647,2.229139,18282,17216,55384,55384,0
airport80,1.734336,0.797086,1.095567,1.892653,11722,11654,33568,33568,1
airport83,1.631579,0.689289,0.721111,1.410400,14090,13826,43903,43903,1
airport98,1.681704,0.700652,1.323421,2.024073,14326,14264,43475,43475,0
airport84,1.105263,0.774383,0.837798,1.612181,19108,18046,58677,58677,1
airport82,1.681704,0.655939,1.046848,1.702787,12506,12436,36496,36496,1
airport65,1001.105263,0.960266,1.194783,2.155049,16510,16434,49440,49440,2
airport67,1002.418546,0.796219,0.899942,1.696161,15564,15285,49064,49064,2
airport68,1001.210526,0.871032,0.547407,1.418439,13656,13596,39761,39761,2
airport86,1.681704,0.700285,0.823131,1.523416,12390,12334,37221,37221,1
airport9,2.388471,0.988081,1.648659,2.636740,16718,16630,49972,49972,0
airport85,1000.649123,0.947244,1.003949,1.951193,17320,17027,55084,55084,1
airport88,3000.000000,0.922277,0.677022,1.599299,16980,16688,53943,53943,1
airport69,3.260652,0.621169,0.776349,1.397518,12232,12176,35837,35837,2
airport87,1.681704,0.683104,1.680520,2.363624,16868,16796,53095,53095,1
airport72,1.210526,0.743202,0.487437,1.230639,13740,13471,42622,42622,2
airport6,1.421053,0.882101,1.066611,1.948712,18696,18408,60934,60934,2
airport71,1.744361,0.679032,0.850787,1.529819,13884,13616,42942,42942,2
airport75,1001.105263,0.787215,0.504763,1.291978,12368,12310,35579,35579,2
airport73,0.761905,0.893324,1.148918,2.042242,13836,13766,40164,40164,2
airport70,1.872180,0.791393,1.923728,2.715121,17288,17210,54004,54004,2
airport77,3.260652,0.632983,1.173555,1.806538,13376,13308,40418,40418,2
airport74,1003.260652,0.890085,1.261759,2.151844,16496,16199,51628,51628,2
grid10,0.000000,3.594324,1.219540,4.813864,25114,24954,49850,49850,0
airport91,1001.315789,0.768456,0.752059,1.520515,11864,11814,34921,34921,1
airport8,2001.105263,0.910077,1.073684,1.983761,18016,17398,56605,56605,1
airport90,1002.015038,0.789805,1.052281,1.842086,15486,15198,48500,48500,1
airport76,1003.260652,0.765651,1.411226,2.176877,15860,15569,49945,49945,2
airport92,1001.776942,0.786332,1.225816,2.012148,14962,14675,46806,46806,1
airport7,1001.105263,0.643228,0.683926,1.327154,11820,11754,34481,34481,2
grid0,2004.864662,3.313786,2.329406,5.643192,21706,21566,42975,42975,0
airport97,1001.210526,0.537461,0.487067,1.024528,12950,12902,39740,39740,1
airport94,1001.210526,0.938945,0.931140,1.870085,14138,14072,41697,41697,1
airport95,1.315789,0.750117,0.885868,1.635985,14608,14331,45806,45806,1
grid11,2.157895,3.572319,1.537534,5.109853,25569,25364,58475,58475,0
airport78,2002.428571,0.831878,1.386995,2.218873,16574,16289,52702,52702,2
airport80,1.734336,0.675515,1.046094,1.721609,11734,11666,33586,33586,2
airport83,1.421053,0.798882,0.559318,1.358200,14122,13858,43949,43949,2
grid12,1003.791980,3.542833,1.604252,5.147085,24608,24442,48917,48917,0
airport81,1.105263,0.633450,1.120095,1.753545,13568,13295,41654,41654,2
airport99,6001.105263,0.757901,0.490283,1.248184,15714,15431,49830,49830,1
airport96,1.105263,0.723391,1.298915,2.022306,18298,17232,55406,55406,1
airport93,1.105263,1.318326,1.571528,2.889854,19948,18850,61524,61524,1
airport79,1.681704,0.774747,1.705820,2.480567,16462,16398,50903,50903,2
airport84,1.105263,0.821691,0.887612,1.709303,19130,18068,58706,58706,2
airport86,1.681704,0.593845,0.851557,1.445402,12408,12352,37248,37248,2
airport82,3.260652,0.657512,1.450635,2.108147,12514,12444,36508,36508,2
airport98,1.681704,0.701537,1.139007,1.840544,14344,14282,43502,43502,1
airport85,1000.543860,0.903168,0.967170,1.870338,17350,17057,55129,55129,2
grid16,4003.002506,3.857341,1.535505,5.392846,27011,26785,61121,61121,0
airport88,3000.000000,0.884311,1.005771,1.890082,16998,16706,53966,53966,2
airport9,2.388471,1.133999,1.810833,2.944832,16726,16638,49984,49984,1
grid1,1000.947368,3.742900,1.597820,5.340720,27660,27437,63624,63624,0
airport87,1.681704,0.689918,1.879427,2.569345,16874,16802,53104,53104,2
grid18,1002.508772,3.245411,3.017016,6.262427,26494,26045,66473,66473,0
grid24,2.699248,3.384379,1.065448,4.449827,25058,24936,49967,49967,0
grid20,2.020050,3.591340,1.758225,5.349565,24606,24444,48827,48827,0
airport8,2001.105263,0.896966,1.095071,1.992037,18038,17420,56636,56636,2
airport91,1001.210526,0.615621,0.816575,1.432196,11890,11840,34960,34960,2
airport90,1003.260652,0.781553,1.463439,2.244992,15504,15216,48527,48527,2
airport92,1003.260652,0.715790,1.311383,2.027173,14976,14689,46827,46827,2
